Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
361.727435,Eternite_1023,Tick,487,587,-100,100,125200,124500,12690,264810,239910,OK
361.727435,IdentityExchangers_4761,Tick,531,618,-87,87,125200,124500,29203,93097,71434,OK
361.9597,ReadyFlamingo_938703,Tick,1148,1089,59,-59,125200,124500,-28365,-135535,-120844,OK
361.9597,HappyLife_99999,Tick,900,896,4,-4,125200,124500,-12913,240818,241814,OK
361.9597,Algorizzms_1224,Tick,678,690,-12,8,125200,124500,-403,751903,250915,OK
361.9597,Emineminem_522023,Tick,385,385,0,10,125200,124500,1739,-1154539,90461,OK
361.9597,potatochick_701801,Tick,236,250,-14,90,125200,124500,-3904,-9700996,-242482,BREACH
361.9597,Eternite_1023,Tick,487,587,-100,100,125200,124500,12690,264810,239910,OK
361.9597,IdentityExchangers_4761,Tick,531,618,-87,87,125200,124500,29203,93097,71434,OK
362.270648,ReadyFlamingo_938703,Tick,1148,1089,59,-59,125200,124500,-28365,-135535,-120844,OK
362.270648,HappyLife_99999,Tick,900,896,4,-4,125200,124500,-12913,240818,241814,OK
362.270648,Algorizzms_1224,Tick,678,690,-12,8,125200,124500,-403,751903,250915,OK
362.270648,Emineminem_522023,Tick,385,385,0,10,125200,124500,1739,-1154539,90461,OK
362.270648,potatochick_701801,Tick,236,250,-14,90,125200,124500,-3904,-9700996,-242482,BREACH
362.270648,Eternite_1023,Tick,487,587,-100,100,125200,124500,12690,264810,239910,OK
362.270648,IdentityExchangers_4761,Tick,531,618,-87,87,125200,124500,29203,93097,71434,OK
362.482913,ReadyFlamingo_938703,Tick,1148,1089,59,-59,125200,124500,-28365,-135535,-120844,OK
362.482913,HappyLife_99999,Tick,900,896,4,-4,125200,124500,-12913,240818,241814,OK
362.482913,Algorizzms_1224,Tick,678,690,-12,8,125200,124500,-403,751903,250915,OK
362.482913,Emineminem_522023,Tick,385,385,0,10,125200,124500,1739,-1154539,90461,OK
362.482913,potatochick_701801,Tick,236,250,-14,90,125200,124500,-3904,-9700996,-242482,BREACH
362.482913,Eternite_1023,Tick,487,587,-100,100,125200,124500,12690,264810,239910,OK
362.482913,IdentityExchangers_4761,Tick,531,618,-87,87,125200,124500,29203,93097,71434,OK
362.76874,ReadyFlamingo_938703,Tick,1148,1089,59,-59,125200,124500,-28365,-135535,-120844,OK
362.76874,HappyLife_99999,Tick,900,896,4,-4,125200,124500,-12913,240818,241814,OK
362.76874,Algorizzms_1224,Tick,678,690,-12,8,125200,124500,-403,751903,250915,OK
362.76874,Emineminem_522023,Tick,385,385,0,10,125200,124500,1739,-1154539,90461,OK
362.76874,potatochick_701801,Tick,236,250,-14,90,125200,124500,-3904,-9700996,-242482,BREACH
362.76874,Eternite_1023,Tick,487,587,-100,100,125200,124500,12690,264810,239910,OK
362.76874,IdentityExchangers_4761,Tick,531,618,-87,87,125200,124500,29203,93097,71434,OK
363.046169,ReadyFlamingo_938703,Tick,1148,1089,59,-59,124800,124500,-28365,-135535,-120844,OK
363.046169,HappyLife_99999,Tick,900,896,4,-4,124800,124500,-12913,240818,241814,OK
363.046169,Algorizzms_1224,Tick,678,690,-12,8,124800,124500,-403,751903,250915,OK
363.046169,Emineminem_522023,Tick,385,385,0,10,124800,124500,1739,-1154539,90461,OK
363.046169,potatochick_701801,Tick,236,250,-14,90,124800,124500,-3904,-9700996,-242482,BREACH
363.046169,Eternite_1023,Tick,487,587,-100,100,124800,124500,12690,264810,239910,OK
363.046169,IdentityExchangers_4761,Tick,531,618,-87,87,124800,124500,29203,93097,71434,OK
363.263906,ReadyFlamingo_938703,Tick,1148,1089,59,-59,124800,124500,-28365,-135535,-120844,OK
363.263906,HappyLife_99999,Tick,900,896,4,-4,124800,124500,-12913,240818,241814,OK
363.263906,Algorizzms_1224,Tick,678,690,-12,8,124800,124500,-403,751903,250915,OK
363.263906,Emineminem_522023,Tick,385,385,0,10,124800,124500,1739,-1154539,90461,OK
363.263906,potatochick_701801,Tick,236,250,-14,90,124800,124500,-3904,-9700996,-242482,BREACH
363.263906,Eternite_1023,Tick,487,587,-100,100,124800,124500,12690,264810,239910,OK
363.263906,IdentityExchangers_4761,Tick,531,618,-87,87,124800,124500,29203,93097,71434,OK
363.488604,ReadyFlamingo_938703,Tick,1148,1089,59,-59,124800,124500,-28365,-135535,-120844,OK
363.488604,HappyLife_99999,Tick,900,896,4,-4,124800,124500,-12913,240818,241814,OK
363.488604,Algorizzms_1224,Tick,678,690,-12,8,124800,124500,-403,751903,250915,OK
363.488604,Emineminem_522023,Tick,385,385,0,10,124800,124500,1739,-1154539,90461,OK
363.488604,potatochick_701801,Tick,236,250,-14,90,124800,124500,-3904,-9700996,-242482,BREACH
363.488604,Eternite_1023,Tick,487,587,-100,100,124800,124500,12690,264810,239910,OK
363.488604,IdentityExchangers_4761,Tick,531,618,-87,87,124800,124500,29203,93097,71434,OK
363.786451,ReadyFlamingo_938703,Tick,1158,1089,69,-69,124300,124500,-28490,-136410,-150210,OK
363.786451,HappyLife_99999,Tick,915,896,19,-19,124300,124500,-13100,238005,234205,OK
363.786451,Algorizzms_1224,Tick,688,690,-2,1,124300,124500,-527,378527,254427,OK
363.786451,Emineminem_522023,Tick,385,385,0,10,124300,124500,1739,-1154539,90461,OK
363.786451,potatochick_701801,Tick,236,250,-14,90,124300,124500,-3904,-9700996,-236196,BREACH
363.786451,Eternite_1023,Tick,487,587,-100,100,124300,124500,12690,264810,284810,OK
363.786451,IdentityExchangers_4761,Tick,531,618,-87,87,124300,124500,29203,93097,110497,OK
364.033725,ReadyFlamingo_938703,Tick,1158,1089,69,-69,124600,124500,-28490,-136410,-129510,OK
364.033725,HappyLife_99999,Tick,930,896,34,-34,124600,124500,-13287,236692,240092,OK
364.033725,Algorizzms_1224,Tick,688,690,-2,1,124600,124500,-527,378527,253827,OK
364.033725,Emineminem_522023,Tick,385,385,0,10,124600,124500,1739,-1154539,90461,OK
364.033725,potatochick_701801,Tick,236,250,-14,90,124600,124500,-3904,-9700996,-240396,BREACH
364.033725,Eternite_1023,Tick,487,587,-100,100,124600,124500,12690,264810,254810,OK
364.033725,IdentityExchangers_4761,Tick,531,618,-87,87,124600,124500,29203,93097,84397,OK
364.246996,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124200,124600,-28614,-135286,-154957,OK
364.246996,HappyLife_99999,Tick,945,896,49,-49,124200,124600,-12913,236318,224117,OK
364.246996,Algorizzms_1224,Tick,698,690,8,-6,124200,124600,-651,6151,253359,OK
364.246996,Emineminem_522023,Tick,385,385,0,10,124200,124600,1739,-1154539,91461,OK
364.246996,potatochick_701801,Tick,236,250,-14,90,124200,124600,-3904,-9700996,-227910,BREACH
364.246996,Eternite_1023,Tick,487,587,-100,100,124200,124600,12690,264810,289710,OK
364.246996,IdentityExchangers_4761,Tick,541,618,-77,77,124200,124600,29452,92848,112021,OK
364.50103,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124500,124600,-28614,-135286,-143186,OK
364.50103,HappyLife_99999,Tick,945,896,49,-49,124500,124600,-12913,236318,231418,OK
364.50103,Algorizzms_1224,Tick,698,690,8,-6,124500,124600,-651,6151,254551,OK
364.50103,Emineminem_522023,Tick,385,385,0,10,124500,124600,1739,-1154539,91461,OK
364.50103,potatochick_701801,Tick,236,250,-14,90,124500,124600,-3904,-9700996,-229996,BREACH
364.50103,Eternite_1023,Tick,487,587,-100,100,124500,124600,12690,264810,274810,OK
364.50103,IdentityExchangers_4761,Tick,551,618,-67,67,124500,124600,29701,93599,100299,OK
364.788043,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124500,124600,-28614,-135286,-143186,OK
364.788043,HappyLife_99999,Tick,945,896,49,-49,124500,124600,-12913,236318,231418,OK
364.788043,Algorizzms_1224,Tick,698,690,8,-6,124500,124600,-651,6151,254551,OK
364.788043,Emineminem_522023,Tick,385,385,0,10,124500,124600,1739,-1154539,91461,OK
364.788043,potatochick_701801,Tick,236,250,-14,90,124500,124600,-3904,-9700996,-229996,BREACH
364.788043,Eternite_1023,Tick,487,587,-100,100,124500,124600,12690,264810,274810,OK
364.788043,IdentityExchangers_4761,Tick,557,618,-61,61,124500,124600,29850,93450,99550,OK
365.015238,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124500,124600,-28614,-135286,-143186,OK
365.015238,HappyLife_99999,Tick,945,896,49,-49,124500,124600,-12913,236318,231418,OK
365.015238,Algorizzms_1224,Tick,698,690,8,-6,124500,124600,-651,6151,254551,OK
365.015238,Emineminem_522023,Tick,385,385,0,10,124500,124600,1739,-1154539,91461,OK
365.015238,potatochick_701801,Tick,236,250,-14,90,124500,124600,-3904,-9700996,-229996,BREACH
365.015238,Eternite_1023,Tick,487,587,-100,100,124500,124600,12690,264810,274810,OK
365.015238,IdentityExchangers_4761,Tick,557,618,-61,61,124500,124600,29850,93450,99550,OK
365.260014,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124500,124500,-28614,-135286,-135286,OK
365.260014,HappyLife_99999,Tick,945,896,49,-49,124500,124500,-12913,236318,236318,OK
365.260014,Algorizzms_1224,Tick,698,690,8,-6,124500,124500,-651,6151,255151,OK
365.260014,Emineminem_522023,Tick,385,385,0,10,124500,124500,1739,-1154539,90461,OK
365.260014,potatochick_701801,Tick,236,250,-14,90,124500,124500,-3904,-9700996,-238996,BREACH
365.260014,Eternite_1023,Tick,487,587,-100,100,124500,124500,12690,264810,264810,OK
365.260014,IdentityExchangers_4761,Tick,557,618,-61,61,124500,124500,29850,93450,93450,OK
365.487464,ReadyFlamingo_938703,Tick,1168,1089,79,-79,124500,124500,-28614,-135286,-135286,OK
365.487464,HappyLife_99999,Tick,945,896,49,-49,124500,124500,-12913,236318,236318,OK
365.487464,Algorizzms_1224,Tick,698,690,8,-6,124500,124500,-651,6151,255151,OK
365.487464,Emineminem_522023,Tick,385,385,0,10,124500,124500,1739,-1154539,90461,OK
365.487464,potatochick_701801,Tick,236,250,-14,90,124500,124500,-3904,-9700996,-238996,BREACH
365.487464,Eternite_1023,Tick,487,587,-100,100,124500,124500,12690,264810,264810,OK
365.487464,IdentityExchangers_4761,Tick,557,618,-61,61,124500,124500,29850,93450,93450,OK
365.765053,ReadyFlamingo_938703,Tick,1168,1099,69,-69,124600,124500,-28739,-135161,-128261,OK
365.765053,HappyLife_99999,Tick,945,896,49,-49,124600,124500,-12913,236318,241218,OK
365.765053,Algorizzms_1224,Tick,698,690,8,-6,124600,124500,-651,6151,255951,OK
365.765053,Emineminem_522023,Tick,385,385,0,10,124600,124500,1739,-1154539,90461,OK
365.765053,potatochick_701801,Tick,236,250,-14,90,124600,124500,-3904,-9700996,-240396,BREACH
365.765053,Eternite_1023,Tick,487,587,-100,100,124600,124500,12690,264810,254810,OK
365.765053,IdentityExchangers_4761,Tick,567,618,-51,51,124600,124500,30099,91201,86101,OK
365.961382,ReadyFlamingo_938703,Tick,1168,1099,69,-69,124600,124500,-28739,-135161,-128261,OK
365.961382,HappyLife_99999,Tick,945,896,49,-49,124600,124500,-12913,236318,241218,OK
365.961382,Algorizzms_1224,Tick,698,690,8,-6,124600,124500,-651,6151,255951,OK
365.961382,Emineminem_522023,Tick,385,385,0,10,124600,124500,1739,-1154539,90461,OK
365.961382,potatochick_701801,Tick,236,250,-14,90,124600,124500,-3904,-9700996,-240396,BREACH
365.961382,Eternite_1023,Tick,487,587,-100,100,124600,124500,12690,264810,254810,OK
365.961382,IdentityExchangers_4761,Tick,567,618,-51,51,124600,124500,30099,91201,86101,OK
366.275212,ReadyFlamingo_938703,Tick,1168,1099,69,-69,124600,124500,-28739,-135161,-128261,OK
366.275212,HappyLife_99999,Tick,945,896,49,-49,124600,124500,-12913,236318,241218,OK
366.275212,Algorizzms_1224,Tick,698,690,8,-6,124600,124500,-651,6151,255951,OK
366.275212,Emineminem_522023,Tick,385,385,0,10,124600,124500,1739,-1154539,90461,OK
366.275212,potatochick_701801,Tick,236,250,-14,90,124600,124500,-3904,-9700996,-240396,BREACH
366.275212,Eternite_1023,Tick,487,587,-100,100,124600,124500,12690,264810,254810,OK
366.275212,IdentityExchangers_4761,Tick,567,618,-51,51,124600,124500,30099,91201,86101,OK
366.451849,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124100,124500,-28863,-137037,-156708,OK
366.451849,HappyLife_99999,Tick,945,896,49,-49,124100,124500,-12913,236318,224117,OK
366.451849,Algorizzms_1224,Tick,698,690,8,-6,124100,124500,-651,6151,253159,OK
366.451849,Emineminem_522023,Tick,385,385,0,10,124100,124500,1739,-1154539,90461,OK
366.451849,potatochick_701801,Tick,236,250,-14,90,124100,124500,-3904,-9700996,-235510,BREACH
366.451849,Eternite_1023,Tick,487,587,-100,100,124100,124500,12690,264810,289710,OK
366.451849,IdentityExchangers_4761,Tick,567,618,-51,51,124100,124500,30099,91201,103900,OK
366.785424,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124100,124300,-28863,-137037,-152837,OK
366.785424,HappyLife_99999,Tick,945,896,49,-49,124100,124300,-12913,236318,226518,OK
366.785424,Algorizzms_1224,Tick,698,690,8,-6,124100,124300,-651,6151,253151,OK
366.785424,Emineminem_522023,Tick,385,385,0,10,124100,124300,1739,-1154539,88461,OK
366.785424,potatochick_701801,Tick,236,250,-14,90,124100,124300,-3904,-9700996,-251396,BREACH
366.785424,Eternite_1023,Tick,487,587,-100,100,124100,124300,12690,264810,284810,OK
366.785424,IdentityExchangers_4761,Tick,567,618,-51,51,124100,124300,30099,91201,101401,OK
367.004637,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124100,124300,-28863,-137037,-152837,OK
367.004637,HappyLife_99999,Tick,945,896,49,-49,124100,124300,-12913,236318,226518,OK
367.004637,Algorizzms_1224,Tick,698,690,8,-6,124100,124300,-651,6151,253151,OK
367.004637,Emineminem_522023,Tick,385,385,0,10,124100,124300,1739,-1154539,88461,OK
367.004637,potatochick_701801,Tick,236,250,-14,90,124100,124300,-3904,-9700996,-251396,BREACH
367.004637,Eternite_1023,Tick,487,587,-100,100,124100,124300,12690,264810,284810,OK
367.004637,IdentityExchangers_4761,Tick,567,618,-51,51,124100,124300,30099,91201,101401,OK
367.276934,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124100,124300,-28863,-137037,-152837,OK
367.276934,HappyLife_99999,Tick,945,896,49,-49,124100,124300,-12913,236318,226518,OK
367.276934,Algorizzms_1224,Tick,698,690,8,-6,124100,124300,-651,6151,253151,OK
367.276934,Emineminem_522023,Tick,385,385,0,10,124100,124300,1739,-1154539,88461,OK
367.276934,potatochick_701801,Tick,236,250,-14,90,124100,124300,-3904,-9700996,-251396,BREACH
367.276934,Eternite_1023,Tick,487,587,-100,100,124100,124300,12690,264810,284810,OK
367.276934,IdentityExchangers_4761,Tick,567,618,-51,51,124100,124300,30099,91201,101401,OK
367.529043,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124100,124300,-28863,-137037,-152837,OK
367.529043,HappyLife_99999,Tick,945,896,49,-49,124100,124300,-12913,236318,226518,OK
367.529043,Algorizzms_1224,Tick,698,690,8,-6,124100,124300,-651,6151,253151,OK
367.529043,Emineminem_522023,Tick,385,385,0,10,124100,124300,1739,-1154539,88461,OK
367.529043,potatochick_701801,Tick,236,250,-14,90,124100,124300,-3904,-9700996,-251396,BREACH
367.529043,Eternite_1023,Tick,487,587,-100,100,124100,124300,12690,264810,284810,OK
367.529043,IdentityExchangers_4761,Tick,567,618,-51,51,124100,124300,30099,91201,101401,OK
367.797805,ReadyFlamingo_938703,Tick,1178,1099,79,-79,124400,124300,-28863,-137037,-129137,OK
367.797805,HappyLife_99999,Tick,945,896,49,-49,124400,124300,-12913,236318,241218,OK
367.797805,Algorizzms_1224,Tick,698,690,8,-6,124400,124300,-651,6151,255551,OK
367.797805,Emineminem_522023,Tick,385,385,0,10,124400,124300,1739,-1154539,88461,OK
367.797805,potatochick_701801,Tick,236,250,-14,90,124400,124300,-3904,-9700996,-255596,BREACH
367.797805,Eternite_1023,Tick,487,587,-100,100,124400,124300,12690,264810,254810,OK
367.797805,IdentityExchangers_4761,Tick,577,618,-41,41,124400,124300,30348,89952,85852,OK
368.048221,ReadyFlamingo_938703,Tick,1188,1109,79,-79,124100,124400,-29111,-134789,-154460,OK
368.048221,HappyLife_99999,Tick,945,897,48,-48,124100,124400,-12925,236630,224678,OK
368.048221,Algorizzms_1224,Tick,698,700,-2,1,124100,124400,-776,381476,257574,OK
368.048221,Emineminem_522023,Tick,385,385,0,10,124100,124400,1739,-1154539,89461,OK
368.048221,potatochick_701801,Tick,236,250,-14,90,124100,124400,-3904,-9700996,-243110,BREACH
368.048221,Eternite_1023,Tick,487,587,-100,100,124100,124400,12690,264810,289710,OK
368.048221,IdentityExchangers_4761,Tick,587,618,-31,31,124100,124400,30597,88703,96422,OK
368.227348,ReadyFlamingo_938703,Tick,1188,1109,79,-79,124100,124400,-29111,-134789,-154460,OK
368.227348,HappyLife_99999,Tick,945,897,48,-48,124100,124400,-12925,236630,224678,OK
368.227348,Algorizzms_1224,Tick,698,700,-2,1,124100,124400,-776,381476,257574,OK
368.227348,Emineminem_522023,Tick,385,385,0,10,124100,124400,1739,-1154539,89461,OK
368.227348,potatochick_701801,Tick,236,250,-14,90,124100,124400,-3904,-9700996,-243110,BREACH
368.227348,Eternite_1023,Tick,487,587,-100,100,124100,124400,12690,264810,289710,OK
368.227348,IdentityExchangers_4761,Tick,587,618,-31,31,124100,124400,30597,88703,96422,OK
368.476966,ReadyFlamingo_938703,Tick,1188,1119,69,-69,124500,124400,-29235,-134665,-127765,OK
368.476966,HappyLife_99999,Tick,945,897,48,-48,124500,124400,-12925,236630,241430,OK
368.476966,Algorizzms_1224,Tick,698,700,-2,1,124500,124400,-776,381476,256876,OK
368.476966,Emineminem_522023,Tick,385,385,0,10,124500,124400,1739,-1154539,89461,OK
368.476966,potatochick_701801,Tick,236,250,-14,90,124500,124400,-3904,-9700996,-247996,BREACH
368.476966,Eternite_1023,Tick,487,587,-100,100,124500,124400,12690,264810,254810,OK
368.476966,IdentityExchangers_4761,Tick,597,618,-21,21,124500,124400,30846,86454,84354,OK
368.741941,ReadyFlamingo_938703,Tick,1188,1119,69,-69,124500,124500,-29235,-134665,-134665,OK
368.741941,HappyLife_99999,Tick,945,897,48,-48,124500,124500,-12925,236630,236630,OK
368.741941,Algorizzms_1224,Tick,698,700,-2,1,124500,124500,-776,381476,256976,OK
368.741941,Emineminem_522023,Tick,385,385,0,10,124500,124500,1739,-1154539,90461,OK
368.741941,potatochick_701801,Tick,236,250,-14,90,124500,124500,-3904,-9700996,-238996,BREACH
368.741941,Eternite_1023,Tick,487,587,-100,100,124500,124500,12690,264810,264810,OK
368.741941,IdentityExchangers_4761,Tick,597,618,-21,21,124500,124500,30846,86454,86454,OK
369.012475,ReadyFlamingo_938703,Tick,1188,1119,69,-69,124500,124400,-29235,-134665,-127765,OK
369.012475,HappyLife_99999,Tick,945,897,48,-48,124500,124400,-12925,236630,241430,OK
369.012475,Algorizzms_1224,Tick,698,700,-2,1,124500,124400,-776,381476,256876,OK
369.012475,Emineminem_522023,Tick,385,385,0,10,124500,124400,1739,-1154539,89461,OK
369.012475,potatochick_701801,Tick,236,250,-14,90,124500,124400,-3904,-9700996,-247996,BREACH
369.012475,Eternite_1023,Tick,487,587,-100,100,124500,124400,12690,264810,254810,OK
369.012475,IdentityExchangers_4761,Tick,597,618,-21,21,124500,124400,30846,86454,84354,OK
369.222574,ReadyFlamingo_938703,Tick,1188,1119,69,-69,124500,124400,-29235,-134665,-127765,OK
369.222574,HappyLife_99999,Tick,945,897,48,-48,124500,124400,-12925,236630,241430,OK
369.222574,Algorizzms_1224,Tick,698,700,-2,1,124500,124400,-776,381476,256876,OK
369.222574,Emineminem_522023,Tick,385,385,0,10,124500,124400,1739,-1154539,89461,OK
369.222574,potatochick_701801,Tick,236,250,-14,90,124500,124400,-3904,-9700996,-247996,BREACH
369.222574,Eternite_1023,Tick,487,587,-100,100,124500,124400,12690,264810,254810,OK
369.222574,IdentityExchangers_4761,Tick,597,618,-21,21,124500,124400,30846,86454,84354,OK
369.474863,ReadyFlamingo_938703,Tick,1188,1119,69,-69,124500,124400,-29235,-134665,-127765,OK
369.474863,HappyLife_99999,Tick,945,897,48,-48,124500,124400,-12925,236630,241430,OK
369.474863,Algorizzms_1224,Tick,698,700,-2,1,124500,124400,-776,381476,256876,OK
369.474863,Emineminem_522023,Tick,385,385,0,10,124500,124400,1739,-1154539,89461,OK
369.474863,potatochick_701801,Tick,236,250,-14,90,124500,124400,-3904,-9700996,-247996,BREACH
369.474863,Eternite_1023,Tick,487,587,-100,100,124500,124400,12690,264810,254810,OK
369.474863,IdentityExchangers_4761,Tick,597,618,-21,21,124500,124400,30846,86454,84354,OK
